Temp1_ID,Product_ID,S_ID
2011,1765,89
2012,1766,89
2013,1767,89
2014,1768,89
2015,1769,89
2016,1770,89
2017,1771,89
2018,1772,89
2019,1773,89
2020,1774,89
2021,1775,89
2022,1776,89
2023,1777,89
2024,1778,89
2025,1779,89
2026,1780,89
2027,1781,89
2028,1782,89
2029,1783,89
2030,1784,89
2031,1785,89
2032,1786,89
2033,1787,89
2034,1788,89
2035,1789,89
2036,1790,89
2037,1791,89
2038,1792,89
2039,1793,89
2040,1794,89
2041,1795,89
2042,1796,89
2043,1797,89
2044,1798,89
2045,1799,89
2046,1800,89
2047,1801,89
2048,1802,89
2049,1803,89
2050,1804,89
2051,1805,89
2052,1806,89
2053,1807,89
2054,1808,89
2055,1809,89
2056,1810,89
2057,1811,89
2058,1812,89
2059,1813,89
2060,1814,89
2061,1815,89
2062,1816,89
2063,1817,89
2064,1818,89
2065,1819,89
2066,1820,89
2067,1821,89
2068,1822,89
2069,1823,9
2070,1824,34
2071,1825,30
2072,1826,30
2073,1827,30
2074,1828,30
2075,1829,30
2076,1830,30
2077,1831,30
2078,1832,30
2079,1833,30
2080,1834,30
2081,1835,30
2082,1836,30
2083,1837,30
2084,1838,30
2085,1839,30
2086,1840,30
2087,1841,30
2088,1842,30
2089,1843,30
2090,1844,30
2091,1845,17
2092,1846,30
2093,1847,30
2094,1848,30
2095,1849,30
2096,1850,30
2097,1851,30
2098,1852,30
2099,1853,30
2100,1854,30
2101,1855,30
2102,1856,30
2103,1857,17
2104,1858,17
2105,1859,30
2106,1860,30
2107,1861,30
2108,1862,30
2109,1863,30
2110,1864,30
2111,1865,30
2112,1866,30
2113,1857,30
2114,1845,30
2115,1846,20
2116,1849,20
2117,1854,17
2118,1867,30
2119,1868,30
2120,1869,30
2121,1870,30
2122,1871,30
2123,1872,98
2124,1873,30
2125,1874,30
2126,1875,30
2127,1876,30
2128,1877,30
2129,1858,30
2130,1878,17
2131,1879,17
2132,1880,17
2133,1825,31
2134,1826,31
2135,1827,31
2136,1828,31
2137,1829,31
2138,1881,31
2139,1882,31
2140,1883,31
2141,1884,31
2142,1830,31
2143,1831,31
2144,1863,31
2145,1833,31
2146,1834,31
2147,1835,31
2148,1885,31
2149,1838,31
2150,1886,31
2151,1887,31
2152,1888,31
2153,1889,31
2154,1890,31
2155,1867,31
2156,1868,31
2157,1869,31
2158,1870,31
2159,1891,31
2160,1857,31
2161,1844,31
2162,1846,31
2163,1847,31
2164,1848,31
2165,1849,31
2166,1850,31
2167,1851,31
2168,1852,31
2169,1853,31
2170,1855,31
2171,1858,31
2172,1856,31
2173,1854,32
2174,1892,32
2175,1893,32
2176,1894,32
2177,1845,12
2178,1839,31
2179,1895,31
2180,1896,31
2181,1897,31
2182,1898,31
2183,1899,31
2184,1900,31
2185,1901,31
2186,1902,31
2187,1903,31
2188,1904,31
2189,1905,20
2190,1906,20
2191,1905,21
2192,1907,21
2193,1908,21
2194,1909,99
2195,1910,99
2196,1911,99
2197,1912,99
2198,1913,99
2199,1914,99
2200,1915,99
2201,1916,99
2202,1917,99
2203,1918,99
2204,1919,99
2205,1920,99
2206,1921,99
2207,1922,15
2208,1923,15
2209,1924,15
2210,1925,15
2211,1926,15
2212,1927,15
2213,1928,15
2214,1929,15
2215,1930,15
2216,1931,15
2217,1932,15
2218,1933,15
2219,1934,15
2220,1935,15
2221,1936,15
2222,1937,15
2223,1938,15
2224,1939,15
2225,1940,15
2226,1941,15
2227,1942,41
2228,1943,41
2229,1944,41
2230,1945,41
2231,1946,41
2232,1947,41
2233,1948,41
2234,1925,25
2235,1926,25
2236,1927,25
2237,1928,25
2238,1929,25
2239,1932,25
2240,1933,25
2241,1934,25
2242,1936,25
2243,1922,25
2244,1939,25
2245,1940,25
2246,1941,25
2247,1949,25
2248,1950,25
2249,1951,25
2250,1952,25
2251,1953,25
2252,1954,25
2253,1955,25
2254,1956,100
2255,1957,100
2256,1958,100
2257,1959,101
2258,1960,101
2259,1961,101
2260,1962,101
2261,1963,101
2262,1964,101
2263,1965,101
2264,1966,101
2265,1967,101
2266,1968,101
2267,1969,101
2268,1970,101
2269,1971,101
2270,1972,101
2271,1973,101
2272,1974,101
2273,1975,101
2274,1976,101
2275,1977,101
2276,1978,100
2277,1979,100
2278,1980,101
2279,1981,101
2280,1982,101
2281,1983,101
2282,1984,100
2283,1985,101
2284,1986,101
2285,1987,101
2286,1988,101
2287,1989,101
2288,1990,101
2289,1991,101
2290,1992,101
2291,1993,101
2292,1994,101
2293,1995,101
2294,1996,101
2295,1997,101
2296,1998,101
2297,1999,101
2298,2000,101
2299,2001,101
2300,2002,101
2301,2003,101
2302,2004,101
2303,2005,101
2304,2006,101
2305,2007,101
2306,2008,101
2307,2009,101
2308,2010,101
2309,2011,101
2310,2012,101
2311,2013,101
2312,2014,101
2313,2015,101
2314,2016,101
2315,2017,100
2316,2018,101
2317,2019,101
2318,2020,101
2319,2021,101
2320,2022,101
2321,2023,101
2322,2024,101
2323,2025,101
2324,2026,101
2325,2027,101
2326,2028,100
2327,2029,100
2328,2030,101
2329,2031,101
2330,2032,101
2331,2033,101
2332,2034,101
2333,2035,102
2334,2036,102
2335,2037,102
2336,2038,102
2337,2039,102
2338,2040,102
2339,2041,102
2340,2042,102
2341,2043,102
2342,2044,102
2343,2045,102
2344,2046,101
2345,2047,101
2346,2048,101
2347,2049,101
2348,2050,101
2349,2051,101
2350,2052,101
2351,2053,101
2352,2054,101
2353,2055,101
2354,2056,101
2355,2057,101
2356,2058,101
2357,1956,101
2358,2028,101
2359,1957,101
2360,1958,101
2361,1979,101
2362,1984,101
2363,2017,101
2364,2059,101
2365,2060,101
2366,2061,101
2367,2062,101
2368,2063,101
2369,2064,101
2370,2065,101
2371,2066,101
2372,2067,101
2373,2068,101
2374,2069,101
2375,2070,101
2376,2071,101
2377,2072,101
2378,2073,101
2379,2074,101
2380,2075,101
2381,2076,101
2382,2077,101
2383,2078,101
2384,2079,101
2385,2080,101
2386,2081,101
2387,2082,101
2388,2083,101
2389,2084,41
2390,2085,68
2391,2086,68
2392,2087,68
2393,2088,68
2394,2089,68
2395,2090,68
2396,2091,68
2397,2092,68
2398,2093,68
2399,2094,19
2400,2094,6
2401,2095,7
2402,2096,7
2403,2097,7
2404,2098,7
2405,2099,7
2406,2100,7
2407,2101,7
2408,2102,7
2409,2103,7
2410,2104,7
2411,2105,7
2412,2106,7
2413,2107,7
2414,2108,7
2415,2109,7
2416,2110,7
2417,2111,7
2418,2112,7
2419,2113,7
2420,2114,7
2421,2115,7
2422,2116,7
2423,2117,7
2424,2118,7
2425,2119,7
2426,2120,7
2427,2121,7
2428,2122,7
2429,2123,7
2430,2124,7
2431,2125,7
2432,2126,7
2433,2127,7
2434,2128,7
2435,2129,7
2436,2130,7
2437,2131,7
2438,2132,7
2439,2133,7
2440,2134,7
2441,2135,7
2442,2136,7
2443,2137,7
2444,2138,7
2445,2139,7
2446,2140,7
2447,2141,7
2448,2142,7
2449,2143,7
2450,2144,7
2451,2145,7
2452,2146,7
2453,2147,7
2454,2148,7
2455,2149,7
2456,2150,7
2457,2151,7
2458,2152,7
2459,2153,7
2460,2154,7
2461,2155,7
2462,2156,7
2463,2157,7
2464,2158,7
2465,2159,7
2466,2160,7
2467,2161,53
2468,2162,53
2469,2163,53
2470,2164,53
2471,2165,53
2472,2166,53
2473,2167,53
2474,2168,53
2475,2169,53
2476,2170,53
2477,2171,53
2478,2172,53
2479,2173,53
2480,2174,53
2481,2175,53
2482,2176,53
2483,2177,53
2484,2178,53
2485,2179,53
2486,2180,53
2487,2181,53
2488,2182,103
2489,2183,103
2490,2184,103
2491,2185,103
2492,2186,103
2493,2187,103
2494,2182,104
2495,2183,104
2496,2184,104
2497,2185,104
2498,2186,104
2499,2187,104
2500,2188,104
2501,2189,104
2502,2190,104
2503,2191,104
2504,2192,104
2505,2193,104
2506,2194,104
2507,2195,104
2508,2196,18
2509,2197,18
2510,2198,18
2511,2199,18
2512,2200,18
2513,2201,18
2514,2202,18
2515,2203,18
2516,2204,18
2517,2205,18
2518,2206,18
2519,2207,18
2520,2208,18
2521,2209,18
2522,2210,18
2523,2211,18
2524,2212,18
2525,2213,18
2526,2214,18
2527,2215,18
2528,2216,18
2529,2217,18
2530,2218,18
2531,2219,18
2532,2220,18
2533,2221,18
2534,2222,18
2535,2223,18
2536,2224,18
2537,2225,18
2538,2226,34
2539,2227,34
2540,2228,18
2541,2229,18
2542,2230,18
2543,2231,18
2544,2232,18
2545,2233,18
2546,2234,18
2547,2235,18
2548,2236,18
2549,2237,18
2550,2238,18
2551,2239,18
2552,2240,18
2553,2241,18
2554,2242,18
2555,2243,18
2556,2244,18
2557,2245,34
2558,2246,34
2559,2247,34
2560,2248,34
2561,2249,34
2562,2250,34
2563,2251,34
2564,2252,34
2565,2253,34
2566,2254,34
2567,2255,34
2568,2256,18
2569,2257,105
2570,2258,106
2571,2259,106
2572,2260,106
2573,2261,106
2574,2262,106
2575,2263,106
2576,2264,106
2577,2265,106
2578,2266,106
2579,2267,106
2580,2268,106
2581,2269,106
2582,2270,106
2583,2271,106
2584,2272,106
2585,2273,106
2586,2274,106
2587,2275,106
2588,2276,106
2589,2277,106
2590,2278,9
2591,2279,34
2592,2280,51
2593,2281,51
2594,2280,52
2595,2281,52
2596,2282,52
2597,2283,52
2598,2284,34
2599,2285,34
2600,2286,37
2601,2287,107
2602,2288,107
2603,2289,107
2604,2290,107
2605,2291,107
2606,2292,107
2607,2293,107
2608,2294,107
2609,2295,107
2610,2296,107
2611,2297,107
2612,2298,107
2613,2299,107
2614,2300,107
2615,2301,107
2616,2302,107
2617,2303,107
2618,2304,107
2619,2305,107
2620,2306,107
2621,2307,107
2622,2308,107
2623,2309,9
2624,2310,17
2625,2311,11
2626,2311,13
2627,2312,12
2628,2313,12
2629,2314,12
2630,2315,35
2631,2316,35
2632,2317,35
2633,2318,35
2634,2319,35
2635,2320,35
2636,2321,35
2637,2322,35
2638,2323,35
2639,2324,35
2640,2325,35
2641,2326,35
2642,2327,35
2643,2328,35
2644,2329,35
2645,2330,35
2646,2331,35
2647,2332,35
2648,2333,35
2649,2334,35
2650,2335,35
2651,2336,35
2652,2337,35
2653,2338,35
2654,2339,35
2655,2340,35
2656,2341,35
2657,2342,35
2658,2343,35
2659,2344,35
2660,2345,35
2661,2346,35
2662,2347,35
2663,2348,35
2664,2349,35
2665,2350,35
2666,2351,35
2667,2352,35
2668,2353,35
2669,2354,35
2670,2355,35
2671,2356,35
2672,2357,35
2673,2358,35
2674,2359,35
2675,2360,35
2676,2361,35
2677,2362,35
2678,2363,9
2679,2364,35
2680,2365,35
2681,2366,35
2682,2367,35
2683,2368,35
2684,2369,35
2685,2370,35
2686,2371,35
2687,2372,35
2688,2373,35
2689,2374,35
2690,2375,35
2691,2376,35
2692,2377,35
2693,2378,9
2694,2379,108
2695,2380,12
2696,2381,12
2697,2382,12
2698,2383,12
2699,2384,12
2700,2385,12
2701,2386,12
2702,2387,12
2703,2388,9
2704,2389,20
2705,2389,21
2706,2390,11
2707,2391,9
2708,2391,88
2709,2392,88
2710,2393,88
2711,2392,32
2712,2394,68
2713,2395,6
2714,2396,6
2715,2397,6
2716,2398,6
2717,2399,6
2718,2400,6
2719,2401,6
2720,2402,6
2721,2403,6
2722,2404,6
2723,2405,109
2724,2406,41
2725,2407,20
2726,2408,20
2727,2409,20
2728,2410,20
2729,2411,20
2730,2412,20
2731,2407,21
2732,2408,21
2733,2409,21
2734,2410,21
2735,2411,21
2736,2412,21
2737,2413,48
2738,2414,48
2739,2415,48
2740,2416,48
2741,2417,48
2742,2418,48
2743,2419,9
2744,2420,9
2745,2421,6
2746,2422,6
2747,2423,6
2748,2424,77
2749,2425,77
2750,2419,6
2751,2420,6
2752,2426,6
2753,2427,6
2754,2428,6
2755,2429,77
2756,2430,77
2757,2431,30
2758,2432,30
2759,2432,31
2760,2433,9
2761,2434,47
2762,2435,47
2763,2436,47
2764,2437,47
2765,2438,47
2766,2439,47
2767,2440,47
2768,2441,47
2769,2442,47
2770,2443,47
2771,2444,47
2772,2445,47
2773,2446,47
2774,2447,47
2775,2448,47
2776,2449,47
2777,2450,47
2778,2451,47
2779,2452,6
2780,2453,6
2781,2454,6
2782,2455,6
2783,2456,6
2784,2457,6
2785,2458,6
2786,2459,6
2787,2460,6
2788,2461,6
2789,2462,89
2790,2463,89
2791,2464,89
2792,2465,89
2793,2466,9
2794,2467,111
2795,2468,111
2796,2469,112
2797,2470,112
2798,2471,41
2799,2472,9
2800,2473,9
2801,2474,9
2802,2475,9
2803,2476,9
2804,2477,9
2805,2478,9
2806,2479,9
2807,2480,9
2808,2481,9
2809,2482,9
2810,2483,9
2811,2484,113
2812,2485,113
2813,2486,113
2814,2487,113
2815,2488,9
2816,2489,6
2817,2490,6
2818,2491,6
2819,2492,6
2820,2493,6
2821,2494,6
2822,2495,114
2823,2496,114
2824,2497,114
2825,2498,114
2826,2499,114
2827,2500,114
2828,2495,115
2829,2496,115
2830,2497,115
2831,2498,115
2832,2499,115
2833,2500,115
2834,2501,35
2835,2502,35
2836,2503,35
2837,2504,35
2838,2505,35
2839,2506,35
2840,2507,35
2841,2508,35
2842,2509,35
2843,2510,35
2844,2511,35
2845,2512,35
2846,2513,35
2847,2514,35
2848,2515,30
2849,2516,30
2850,2517,30
2851,2518,30
2852,2519,30
2853,2520,30
2854,2521,30
2855,2522,30
2856,2523,30
2857,2524,30
2858,2525,30
2859,2526,30
2860,2527,30
2861,2528,30
2862,2529,30
2863,2530,30
2864,2531,30
2865,2532,30
2866,2533,30
2867,2534,30
2868,2515,31
2869,2533,31
2870,2535,31
2871,2519,31
2872,2534,31
2873,2521,31
2874,2522,31
2875,2523,31
2876,2524,31
2877,2525,31
2878,2526,31
2879,2527,31
2880,2528,31
2881,2517,31
2882,2518,31
2883,2536,31
2884,2537,31
2885,2529,31
2886,2530,31
2887,2538,20
2888,2539,20
2889,2540,21
2890,2538,21
2891,2541,21
2892,2542,93
2893,2543,38
2894,2543,14
2895,2544,88
2896,2545,88
2897,2546,88
2898,2547,88
2899,2548,88
2900,2549,88
2901,2550,88
2902,2551,88
2903,2552,88
2904,2553,88
2905,2554,88
2906,2555,88
2907,2556,88
2908,2557,88
2909,2558,88
2910,2559,88
2911,2560,88
2912,2561,88
2913,2562,88
2914,2563,88
2915,2564,88
2916,2565,88
2917,2566,88
2918,2567,88
2919,2568,88
2920,2569,88
2921,2570,88
2922,2571,88
2923,2572,88
2924,2573,88
2925,2574,116
2926,2575,116
2927,2576,30
2928,2577,30
2929,2578,30
2930,2579,30
2931,2580,30
2932,2581,30
2933,2582,30
2934,2583,30
2935,2584,30
2936,2585,30
2937,2586,30
2938,2587,30
2939,2588,30
2940,2589,30
2941,2590,30
2942,2574,30
2943,2575,30
2944,2574,31
2945,2575,31
2946,2576,31
2947,2577,31
2948,2578,31
2949,2579,31
2950,2580,31
2951,2581,31
2952,2582,31
2953,2583,31
2954,2584,31
2955,2585,31
2956,2586,31
2957,2587,31
2958,2588,31
2959,2589,31
2960,2590,31
2961,2591,5
2962,2592,5
2963,2593,5
2964,2594,40
2965,2595,40
2966,2596,40
2967,2597,40
2968,2598,40
2969,2599,40
2970,2600,40
2971,2601,40
2972,2602,40
2973,2603,40
2974,2604,40
2975,2605,40
2976,2606,40
2977,2607,40
2978,2608,40
2979,2609,40
2980,2610,40
2981,2611,40
2982,2612,40
2983,2613,40
2984,2614,40
2985,2615,40
2986,2616,40
2987,2617,40
2988,2618,9
2989,2619,9
2990,2620,9
2991,2621,9
2992,2622,9
2993,2623,40
2994,2624,40
2995,2625,40
2996,2626,40
2997,2627,111
2998,2628,51
2999,2629,51
3000,2628,52
3001,2629,52
3002,2630,40
3003,2631,40
3004,2632,40
3005,2633,34
3006,2634,34
3007,2635,34
3008,2636,34
3009,2637,40
3010,2638,40
3011,2639,40
3012,2640,40
3013,2641,40
3014,2642,40
3015,2643,40
3016,2644,40
3017,2645,40
3018,2646,40
3019,2647,40
3020,2648,40
3021,2649,40
3022,2650,40
3023,2651,40
3024,2652,40
3025,2653,40
3026,2654,40
3027,2655,40
3028,2656,40
3029,2657,40
3030,2658,40
3031,2659,40
3032,2660,40
3033,2661,92
3034,2662,92
3035,2663,92
3036,2664,92
3037,2665,92
3038,2666,92
3039,2667,92
3040,2668,92
3041,2669,22
3042,2670,22
3043,2671,22
3044,2672,22
3045,2673,22
3046,2674,22
3047,2675,22
3048,2676,117
3049,2677,117
3050,2678,6
3051,2679,5
3052,2680,5
3053,2681,5
3054,2682,5
3055,2683,9
3056,2684,9
3057,2685,30
3058,2686,30
3059,2687,30
3060,2688,30
3061,2689,30
3062,2690,30
3063,2691,30
3064,2692,30
3065,2693,30
3066,2694,30
3067,2685,31
3068,2686,31
3069,2687,31
3070,2688,31
3071,2689,31
3072,2690,31
3073,2691,31
3074,2692,31
3075,2693,31
3076,2694,31
3077,2695,9
3078,2696,9
3079,2697,9
3080,2698,9
3081,2699,9
3082,2700,9
3083,2701,9
3084,2702,9
3085,2703,9
3086,2704,9
3087,2705,9
3088,2706,9
3089,2707,9
3090,2708,9
3091,2709,9
3092,2710,9
3093,2711,9
3094,2712,9
3095,2713,9
3096,2714,9
3097,2715,9
3098,2716,53
3099,2717,61
3100,2718,35
3101,2719,35
3102,2720,34
3103,2721,35
3104,2722,40
3105,2723,40
3106,2724,35
3107,2725,35
3108,2726,40
3109,2727,35
3110,2728,35
3111,2729,35
3112,2730,35
3113,2731,53
3114,2732,53
3115,2733,35
3116,2734,35
3117,2735,35
3118,2736,35
3119,2737,35
3120,95,32
3121,2738,61
3122,2739,35
3123,2740,35
3124,2741,35
3125,2742,53
3126,2743,53
3127,2744,53
3128,2745,53
3129,2746,53
3130,2747,25
3131,2748,35
3132,2749,35
3133,2390,13
3134,2750,35
3135,2751,53
3136,2752,40
3137,2753,40
3138,2754,35
3139,2755,35
3140,2756,35
3141,2757,35
3142,2758,35
3143,2759,35
3144,2760,40
3145,308,118
3146,305,118
3147,309,118
3148,82,118
3149,84,118
3150,83,118
3151,2761,40
3152,2762,34
3153,2543,118
3154,2763,40
3155,2764,40
3156,2765,40
3157,2766,40
3158,2767,40
3159,2768,40
3160,2770,35
3161,2771,35
3162,2772,35
3163,2773,35
3164,2774,35
3165,2775,35
3166,2776,35
3167,2777,34
3168,2778,53
3169,2779,53
3170,2780,53
3171,2781,53
3172,2783,35
3173,2784,35
3174,2785,35
3175,2786,35
3176,2787,35
3177,2788,35
3178,2789,25
3179,2790,35
3180,2791,87
3181,2792,87
3182,2793,87
3183,2794,7
3184,2795,7
3185,2796,7
3186,2797,25
3187,2798,25
3188,2799,25
3189,2800,40
3190,2801,25
3191,2802,25
3192,2803,25
3193,2804,25
3194,2805,35
3195,2806,35
3196,2807,35
3197,2808,35
3198,2809,35
3199,2810,35
3200,2811,35
3201,2812,35
3202,2813,35
3203,2814,35
3204,2815,35
3205,2816,35
3206,2817,35
3207,2818,35
3208,2819,35
3209,2820,35
3210,2821,35
3211,2822,35
3212,2823,25
3213,2824,25
3214,2825,25
3215,2826,25
3216,2827,35
3217,2828,88
3218,2829,54
3219,2830,54
3220,552,118
3221,556,118
3222,553,118
3223,557,118
3224,554,118
3225,555,118
3226,2831,118
3227,2832,96
3228,2833,96
3229,2834,96
3230,2835,96
3231,2836,96
3232,2837,18
3233,2838,18
3234,2839,65
3235,2840,88
3236,2841,7
3237,2842,107
3238,2843,107
3239,2844,107
3240,2845,107
3241,2846,107
3242,2847,107
3243,2848,107
3244,2849,96
3245,2850,96
3246,2851,96
3247,1873,31
3248,1875,31
3249,1876,31
3250,1338,21
3251,1331,21
3252,2852,34
3253,2853,34
3254,2854,25
3255,371,29
3256,186,29
3257,187,29
3258,1837,31
3259,1840,31
3260,1866,31
3261,2855,31
3262,2856,31
3263,239,31
3264,2857,31
3265,241,31
3266,2858,31
3267,1102,119
3268,2859,6
3269,2860,6
3270,2861,6
3271,2862,6
3272,2863,6
3273,2864,6
3274,2865,6
3275,2866,6
3276,2867,6
3277,2868,6
3278,2539,21
3279,1906,21
3280,2869,21
3281,1035,21
3282,828,21
3283,829,21
3284,669,21
3285,670,21
3286,2870,21
3287,2871,21
3288,671,21
3289,672,21
3290,673,21
3291,674,21
3292,2872,21
3293,676,21
3294,677,21
3295,678,21
3296,679,21
3297,680,21
3298,681,21
3299,682,21
3300,683,21
3301,684,21
3302,685,21
3303,686,21
3304,687,21
3305,2873,21
3306,689,21
3307,690,21
3308,691,21
3309,692,21
3310,693,21
3311,694,21
3312,695,21
3313,696,21
3314,697,21
3315,698,21
3316,699,21
3317,700,21
3318,2874,18
3319,2875,18
3320,2876,18
3321,2877,47
3322,2878,34
3323,2879,34
3324,2880,34
3325,2881,34
3326,961,34
3327,2882,34
3328,2883,34
3329,2884,34
3330,2885,34
3331,1011,32
3332,1012,32
3333,2886,89
3334,2887,89
3335,2888,89
3336,2889,25
3337,2890,25
3338,2891,25
3339,2892,25
3340,2893,25
3341,2894,25
3342,2895,25
3343,2896,35
3344,2897,35
3345,2898,35
3346,2899,50
3347,2900,35
3348,2901,35
3349,580,7
3350,1854,31
3351,581,31
3352,1858,32
3353,2902,12
3354,2903,12
3355,2904,12
3356,2905,12
3357,2906,12
3358,2907,35
3359,2908,48
3360,2909,35
3361,2910,35
3362,2911,40
3363,2912,40
3364,2913,40
3365,1285,83
3366,1286,83
3367,1287,83
3368,1288,83
3369,2914,25
3370,2915,25
3371,758,120
3372,759,120
3373,760,120
3374,2916,35
3375,2917,96
3376,2918,96
3377,617,34
3378,2919,34
3379,621,34
3380,2920,96
3381,2921,96
3382,2922,87
3383,2923,87
3384,2924,87
3385,2245,88
3386,2246,88
3387,2247,88
3388,1058,34
3389,2248,88
3390,2249,88
3391,2250,88
3392,2251,88
3393,2252,88
3394,2253,88
3395,2254,88
3396,2255,88
3397,2925,36
3398,2926,119
3399,2927,21
3400,2928,21
3401,975,34
3402,2929,34
3403,2930,34
3404,2931,34
3405,2932,34
3406,465,32
3407,2933,25
3408,2934,25
3409,1423,120
3410,1424,120
3411,1425,120
3412,1426,120
3413,1427,120
3414,1428,120
3415,1429,120
3416,1430,120
3417,1431,120
3418,761,120
3419,762,120
3420,763,120
3421,764,120
3422,765,120
3423,766,120
3424,767,120
3425,768,120
3426,492,120
3427,493,120
3428,494,120
3429,504,120
3430,505,120
3431,506,120
3432,498,120
3433,499,120
3434,507,120
3435,508,120
3436,509,120
3437,510,120
3438,2935,48
3439,2937,40
3440,2938,40
3441,2939,40
3442,2940,40
3443,2941,40
3444,2942,40
3445,2943,34
3446,2944,34
3447,2945,34
3448,2946,34
3449,2947,34
3450,2948,34
3451,2949,34
3452,2950,34
3453,2951,34
3454,2952,25
3455,2953,35
3456,2954,35
3457,2955,34
3458,2956,34
3459,2957,34
3460,2392,34
3461,2958,92
3462,2959,92
3463,2960,92
3464,2961,92
3465,2962,92
3466,2963,88
3467,2964,88
3468,2965,88
3469,2966,34
3470,2967,34
3471,2968,34
3472,2969,34
3473,2970,34
3474,2971,34
3475,2972,34
3476,2973,34
3477,2974,34
3478,2975,34
3479,2976,88
3480,2977,88
3481,2978,88
3482,2979,88
3483,2980,88
3484,2981,88
3485,2982,88
3486,2983,88
3487,2984,25
3488,2985,34
3489,2986,34
3490,2987,34
3491,2988,34
3492,2989,34
3493,2990,34
3494,2991,34
3495,2992,7
3496,2993,7
3497,2994,7
3498,2995,34
3499,2996,34
3500,2997,34
3501,2998,34
3502,2999,34
3503,3000,34
3504,3001,34
3505,3002,34
3506,3003,34
3507,3004,34
3508,3005,34
3509,3006,34
3510,3007,34
